station_id,fecha,lat,lon,PM2.5,PM10,O3,NO2,CO
EST_004,24/01/2023 20:00,16.5592,-91.6875,,64.4,5.73,20.23,0.759
EST_004,24/01/2023 21:00,16.5592,-91.6875,24.89,51.46,27.4,14.95,0.596
EST_004,24/01/2023 22:00,16.5592,-91.6875,22.69,32.51,31.68,21.74,0.486
EST_004,24/01/2023 23:00,16.5592,-91.6875,11.75,28.42,16.44,20.05,0.673
EST_004,25/01/2023 00:00,16.5592,-91.6875,20.41,41.57,43.88,23.95,0.436
EST_004,25/01/2023 01:00,16.5592,-91.6875,23.51,25.37,56.05,22.76,0.283
EST_004,25/01/2023 02:00,16.5592,-91.6875,24.51,32.88,47.82,24.12,0.354
EST_004,25/01/2023 03:00,16.5592,-91.6875,37.28,69.96,54.74,14.63,0.426
EST_004,25/01/2023 04:00,16.5592,-91.6875,28.43,50.1,63.03,20.87,
EST_004,25/01/2023 05:00,16.5592,-91.6875,32.59,54.52,63.71,30.67,0.944
EST_004,25/01/2023 06:00,16.5592,-91.6875,37.85,76.77,,25.31,0.596
EST_004,25/01/2023 07:00,16.5592,-91.6875,37.32,60.11,50.27,21.93,0.799
EST_004,25/01/2023 08:00,16.5592,-91.6875,36.6,,53.36,36.04,0.959
EST_004,25/01/2023 09:00,16.5592,-91.6875,38.7,,45.53,30.77,1.167
EST_004,25/01/2023 10:00,16.5592,-91.6875,38.95,74.19,64.67,40.24,0.981
EST_004,25/01/2023 11:00,16.5592,-91.6875,43.92,65.31,51.52,35.64,1.149
EST_004,25/01/2023 12:00,16.5592,-91.6875,41.2,70.17,28.9,34.61,1.075
EST_004,25/01/2023 13:00,16.5592,-91.6875,44.83,66.92,32.68,42.54,1.35
EST_004,25/01/2023 14:00,16.5592,-91.6875,35.67,61.7,41.3,28.41,1.074
EST_004,25/01/2023 15:00,16.5592,-91.6875,39.86,77.54,19.4,40.83,1.048
EST_004,25/01/2023 16:00,16.5592,-91.6875,44.82,86.6,31.2,28.8,0.958
EST_004,25/01/2023 17:00,16.5592,-91.6875,33.53,54.53,34.51,,0.836
EST_004,25/01/2023 18:00,16.5592,-91.6875,41.28,78.57,32.16,28.86,0.895
EST_004,25/01/2023 19:00,16.5592,-91.6875,30.3,53.06,22.49,23.79,0.606
EST_004,25/01/2023 20:00,16.5592,-91.6875,26.79,59.11,35.19,20.19,0.45
EST_004,25/01/2023 21:00,16.5592,-91.6875,25.59,45.02,20.64,20.49,0.573
EST_004,25/01/2023 22:00,16.5592,-91.6875,21.86,15.57,54.86,16.0,0.622
EST_004,25/01/2023 23:00,16.5592,-91.6875,12.52,29.69,,30.08,0.452
EST_004,26/01/2023 00:00,16.5592,-91.6875,,44.0,51.47,17.59,0.519
EST_004,26/01/2023 01:00,16.5592,-91.6875,33.39,57.91,41.56,26.07,0.388
EST_004,26/01/2023 02:00,16.5592,-91.6875,25.83,49.19,54.99,,0.646
EST_004,26/01/2023 03:00,16.5592,-91.6875,27.73,38.52,59.58,,0.653
EST_004,26/01/2023 04:00,16.5592,-91.6875,26.19,47.73,48.03,23.32,0.652
EST_004,26/01/2023 05:00,16.5592,-91.6875,35.3,67.82,49.73,26.9,0.739
EST_004,26/01/2023 06:00,16.5592,-91.6875,31.91,60.35,57.95,30.86,0.661
EST_004,26/01/2023 07:00,16.5592,-91.6875,36.03,60.07,70.37,30.57,0.743
EST_004,26/01/2023 08:00,16.5592,-91.6875,29.29,60.65,39.01,24.17,0.938
EST_004,26/01/2023 09:00,16.5592,-91.6875,36.54,57.79,50.51,24.57,1.064
EST_004,26/01/2023 10:00,16.5592,-91.6875,42.62,71.7,63.1,42.47,1.116
EST_004,26/01/2023 11:00,16.5592,-91.6875,46.32,82.28,32.86,22.55,1.053
EST_004,26/01/2023 12:00,16.5592,-91.6875,46.8,86.6,52.54,36.98,1.175
EST_004,26/01/2023 13:00,16.5592,-91.6875,,58.41,23.55,34.55,1.232
EST_004,26/01/2023 14:00,16.5592,-91.6875,33.4,69.95,20.83,35.73,1.051
EST_004,26/01/2023 15:00,16.5592,-91.6875,42.13,78.19,24.39,,1.043
EST_004,26/01/2023 16:00,16.5592,-91.6875,,60.73,41.41,33.75,0.929
EST_004,26/01/2023 17:00,16.5592,-91.6875,39.2,72.65,14.28,31.1,0.865
EST_004,26/01/2023 18:00,16.5592,-91.6875,23.99,49.05,2.67,41.81,0.817
EST_004,26/01/2023 19:00,16.5592,-91.6875,29.07,54.25,6.66,26.58,0.893
EST_004,26/01/2023 20:00,16.5592,-91.6875,26.98,34.09,32.0,,0.742
EST_004,26/01/2023 21:00,16.5592,-91.6875,27.49,58.19,12.31,14.85,0.67
EST_004,26/01/2023 22:00,16.5592,-91.6875,18.34,33.97,41.88,26.17,0.495
EST_004,26/01/2023 23:00,16.5592,-91.6875,12.67,28.28,35.52,21.4,0.42
EST_004,27/01/2023 00:00,16.5592,-91.6875,23.02,38.19,39.68,21.35,0.539
EST_004,27/01/2023 01:00,16.5592,-91.6875,25.14,30.64,48.15,21.69,0.635
EST_004,27/01/2023 02:00,16.5592,-91.6875,28.55,33.15,41.99,29.6,0.713
EST_004,27/01/2023 03:00,16.5592,-91.6875,23.31,34.4,55.52,23.62,0.343
EST_004,27/01/2023 04:00,16.5592,-91.6875,31.06,60.04,45.39,20.08,0.895
EST_004,27/01/2023 05:00,16.5592,-91.6875,32.02,68.02,72.81,22.85,0.764
EST_004,27/01/2023 06:00,16.5592,-91.6875,,72.25,49.73,32.09,0.891
EST_004,27/01/2023 07:00,16.5592,-91.6875,34.5,,63.71,32.31,0.704
EST_004,27/01/2023 08:00,16.5592,-91.6875,28.54,45.1,46.97,24.35,0.926
EST_004,27/01/2023 09:00,16.5592,-91.6875,38.93,80.95,48.81,36.23,1.094
EST_004,27/01/2023 10:00,16.5592,-91.6875,41.3,63.85,46.26,,0.942
EST_004,27/01/2023 11:00,16.5592,-91.6875,44.45,96.82,74.99,37.92,0.801
EST_004,27/01/2023 12:00,16.5592,-91.6875,34.54,77.18,39.86,31.97,1.134
EST_004,27/01/2023 13:00,16.5592,-91.6875,40.3,89.63,,34.32,1.085
EST_004,27/01/2023 14:00,16.5592,-91.6875,45.21,84.42,25.55,32.2,1.204
EST_004,27/01/2023 15:00,16.5592,-91.6875,38.76,67.04,10.81,41.25,0.996
EST_004,27/01/2023 16:00,16.5592,-91.6875,35.69,67.09,21.05,34.01,0.941
EST_004,27/01/2023 17:00,16.5592,-91.6875,44.34,87.08,,36.38,0.947
EST_004,27/01/2023 18:00,16.5592,-91.6875,26.87,43.16,23.36,42.48,0.903
EST_004,27/01/2023 19:00,16.5592,-91.6875,35.8,55.64,29.72,26.16,0.651
EST_004,27/01/2023 20:00,16.5592,-91.6875,32.33,55.93,13.58,31.51,
EST_004,27/01/2023 21:00,16.5592,-91.6875,24.03,37.08,23.82,18.85,0.536
EST_004,27/01/2023 22:00,16.5592,-91.6875,23.41,52.07,32.04,27.35,0.542
EST_004,27/01/2023 23:00,16.5592,-91.6875,22.4,35.38,27.57,16.24,0.577
EST_004,28/01/2023 00:00,16.5592,-91.6875,23.15,42.44,44.0,19.91,0.585
EST_004,28/01/2023 01:00,16.5592,-91.6875,19.61,,51.33,22.96,0.542
EST_004,28/01/2023 02:00,16.5592,-91.6875,21.45,48.84,,,
EST_004,28/01/2023 03:00,16.5592,-91.6875,23.4,43.79,52.63,15.98,0.401
EST_004,28/01/2023 04:00,16.5592,-91.6875,25.64,49.22,68.23,19.66,0.631
EST_004,28/01/2023 05:00,16.5592,-91.6875,28.12,42.47,56.74,28.99,0.819
EST_004,28/01/2023 06:00,16.5592,-91.6875,21.06,46.09,56.51,26.16,0.845
EST_004,28/01/2023 07:00,16.5592,-91.6875,35.34,73.72,73.73,23.08,0.902
EST_004,28/01/2023 08:00,16.5592,-91.6875,34.63,47.37,46.25,31.65,0.949
EST_004,28/01/2023 09:00,16.5592,-91.6875,30.01,68.12,37.11,33.06,1.043
EST_004,28/01/2023 10:00,16.5592,-91.6875,39.18,64.92,41.32,35.81,0.96
EST_004,28/01/2023 11:00,16.5592,-91.6875,40.03,76.81,49.05,38.37,1.168
EST_004,28/01/2023 12:00,16.5592,-91.6875,48.66,88.2,52.84,38.33,1.185
EST_004,28/01/2023 13:00,16.5592,-91.6875,39.25,70.16,28.22,31.89,1.054
EST_004,28/01/2023 14:00,16.5592,-91.6875,44.29,78.06,48.15,32.87,1.104
EST_004,28/01/2023 15:00,16.5592,-91.6875,46.27,75.35,26.13,38.3,0.84
EST_004,28/01/2023 16:00,16.5592,-91.6875,34.15,65.66,21.52,29.28,0.968
EST_004,28/01/2023 17:00,16.5592,-91.6875,34.65,60.07,12.18,28.1,0.864
EST_004,28/01/2023 18:00,16.5592,-91.6875,40.94,63.22,39.51,20.48,0.926
EST_004,28/01/2023 19:00,16.5592,-91.6875,30.86,47.27,19.18,25.79,0.702
EST_004,28/01/2023 20:00,16.5592,-91.6875,29.17,42.17,9.36,,
EST_004,28/01/2023 21:00,16.5592,-91.6875,23.2,37.56,50.43,,0.549
EST_004,28/01/2023 22:00,16.5592,-91.6875,27.09,52.64,33.94,15.72,0.312
EST_004,28/01/2023 23:00,16.5592,-91.6875,22.46,34.73,42.81,13.16,0.488
EST_004,29/01/2023 00:00,16.5592,-91.6875,13.16,31.49,56.82,23.94,0.52
EST_004,29/01/2023 01:00,16.5592,-91.6875,20.89,36.64,51.32,10.71,0.525
EST_004,29/01/2023 02:00,16.5592,-91.6875,17.75,29.63,59.75,20.68,
EST_004,29/01/2023 03:00,16.5592,-91.6875,25.82,46.61,54.69,25.93,0.537
EST_004,29/01/2023 04:00,16.5592,-91.6875,22.75,52.1,64.66,24.94,0.618
EST_004,29/01/2023 05:00,16.5592,-91.6875,32.14,46.87,58.98,23.73,0.61
EST_004,29/01/2023 06:00,16.5592,-91.6875,32.56,71.86,59.8,29.73,0.6
EST_004,29/01/2023 07:00,16.5592,-91.6875,28.69,,60.52,35.26,0.867
EST_004,29/01/2023 08:00,16.5592,-91.6875,34.88,62.61,53.35,31.46,0.875
EST_004,29/01/2023 09:00,16.5592,-91.6875,42.52,86.0,59.19,22.46,1.12
EST_004,29/01/2023 10:00,16.5592,-91.6875,46.75,81.57,55.02,40.67,0.842
EST_004,29/01/2023 11:00,16.5592,-91.6875,37.5,69.79,53.37,37.73,1.119
EST_004,29/01/2023 12:00,16.5592,-91.6875,36.87,62.03,46.4,35.83,1.312
EST_004,29/01/2023 13:00,16.5592,-91.6875,51.77,100.92,54.82,25.83,1.071
EST_004,29/01/2023 14:00,16.5592,-91.6875,40.97,68.09,40.53,33.44,1.06
EST_004,29/01/2023 15:00,16.5592,-91.6875,39.89,71.4,23.79,29.28,1.055
EST_004,29/01/2023 16:00,16.5592,-91.6875,33.67,66.04,27.21,25.92,1.0
EST_004,29/01/2023 17:00,16.5592,-91.6875,36.04,73.25,34.81,29.39,0.837
EST_004,29/01/2023 18:00,16.5592,-91.6875,40.95,67.14,10.5,25.32,0.699
EST_004,29/01/2023 19:00,16.5592,-91.6875,31.06,61.94,40.82,23.58,0.788
EST_004,29/01/2023 20:00,16.5592,-91.6875,32.71,51.01,14.93,27.7,0.459
EST_004,29/01/2023 21:00,16.5592,-91.6875,25.46,28.62,34.86,23.62,0.671
EST_004,29/01/2023 22:00,16.5592,-91.6875,18.6,27.49,30.07,18.59,0.501
EST_004,29/01/2023 23:00,16.5592,-91.6875,19.32,41.44,34.31,17.16,0.511
EST_004,30/01/2023 00:00,16.5592,-91.6875,16.8,30.15,26.97,17.73,0.447
EST_004,30/01/2023 01:00,16.5592,-91.6875,23.83,38.61,54.25,19.04,0.653
EST_004,30/01/2023 02:00,16.5592,-91.6875,29.86,54.19,37.12,23.99,0.565
EST_004,30/01/2023 03:00,16.5592,-91.6875,26.14,47.23,39.71,17.13,0.556
EST_004,30/01/2023 04:00,16.5592,-91.6875,25.87,51.54,68.92,31.29,
EST_004,30/01/2023 05:00,16.5592,-91.6875,25.87,33.68,77.21,28.85,0.708
EST_004,30/01/2023 06:00,16.5592,-91.6875,34.19,60.72,53.33,14.31,1.04
EST_004,30/01/2023 07:00,16.5592,-91.6875,,52.86,69.35,30.5,0.746
EST_004,30/01/2023 08:00,16.5592,-91.6875,31.75,46.22,65.29,37.2,1.058
EST_004,30/01/2023 09:00,16.5592,-91.6875,43.99,,53.23,35.6,
EST_004,30/01/2023 10:00,16.5592,-91.6875,39.7,68.54,63.36,32.87,1.214
EST_004,30/01/2023 11:00,16.5592,-91.6875,40.6,73.15,43.54,35.42,1.153
EST_004,30/01/2023 12:00,16.5592,-91.6875,41.59,74.95,45.18,36.89,1.1
EST_004,30/01/2023 13:00,16.5592,-91.6875,45.72,77.85,22.29,39.58,1.192
EST_004,30/01/2023 14:00,16.5592,-91.6875,41.93,70.69,17.89,27.85,1.083
EST_004,30/01/2023 15:00,16.5592,-91.6875,35.8,61.27,37.55,30.63,1.088
EST_004,30/01/2023 16:00,16.5592,-91.6875,33.91,63.42,,40.19,1.093
EST_004,30/01/2023 17:00,16.5592,-91.6875,34.06,71.26,19.26,30.24,0.887
EST_004,30/01/2023 18:00,16.5592,-91.6875,33.96,43.37,39.08,35.64,0.758
EST_004,30/01/2023 19:00,16.5592,-91.6875,29.69,58.42,39.65,40.86,0.658
EST_004,30/01/2023 20:00,16.5592,-91.6875,26.83,47.41,27.07,21.54,0.695
EST_004,30/01/2023 21:00,16.5592,-91.6875,25.62,50.32,11.3,16.36,0.5
EST_004,30/01/2023 22:00,16.5592,-91.6875,23.62,52.0,28.88,19.74,0.505
EST_004,30/01/2023 23:00,16.5592,-91.6875,18.9,27.99,26.5,25.77,0.413
EST_005,01/01/2023 00:00,14.0861,-90.3985,9.69,9.73,50.76,15.17,0.389
EST_005,01/01/2023 01:00,14.0861,-90.3985,19.31,,16.79,17.55,0.535
EST_005,01/01/2023 02:00,14.0861,-90.3985,25.82,37.27,53.11,18.17,0.486
EST_005,01/01/2023 03:00,14.0861,-90.3985,23.82,48.41,59.52,14.13,0.545
EST_005,01/01/2023 04:00,14.0861,-90.3985,20.45,30.3,49.82,27.81,0.822
EST_005,01/01/2023 05:00,14.0861,-90.3985,24.04,43.37,60.86,29.93,0.718
EST_005,01/01/2023 06:00,14.0861,-90.3985,28.59,70.45,65.02,26.34,0.555
EST_005,01/01/2023 07:00,14.0861,-90.3985,30.41,55.69,47.01,29.93,0.824
EST_005,01/01/2023 08:00,14.0861,-90.3985,28.73,,65.74,32.57,0.85
EST_005,01/01/2023 09:00,14.0861,-90.3985,36.77,65.43,57.12,34.88,0.998
EST_005,01/01/2023 10:00,14.0861,-90.3985,32.03,63.0,48.47,28.19,0.917
EST_005,01/01/2023 11:00,14.0861,-90.3985,44.44,84.36,46.23,38.17,1.133
EST_005,01/01/2023 12:00,14.0861,-90.3985,45.4,73.69,47.07,30.12,
EST_005,01/01/2023 13:00,14.0861,-90.3985,34.69,59.15,57.98,39.13,1.042
EST_005,01/01/2023 14:00,14.0861,-90.3985,35.13,57.89,36.1,29.6,
EST_005,01/01/2023 15:00,14.0861,-90.3985,35.01,60.76,33.96,27.16,1.004
EST_005,01/01/2023 16:00,14.0861,-90.3985,34.9,77.43,24.61,31.86,0.937
EST_005,01/01/2023 17:00,14.0861,-90.3985,33.93,66.02,39.7,29.82,
EST_005,01/01/2023 18:00,14.0861,-90.3985,32.38,57.65,5.34,28.52,0.798
EST_005,01/01/2023 19:00,14.0861,-90.3985,29.68,63.38,3.31,21.47,0.757
EST_005,01/01/2023 20:00,14.0861,-90.3985,32.84,60.62,24.21,25.01,
EST_005,01/01/2023 21:00,14.0861,-90.3985,23.31,28.85,32.46,,0.701
EST_005,01/01/2023 22:00,14.0861,-90.3985,14.91,40.14,4.25,26.9,0.486
EST_005,01/01/2023 23:00,14.0861,-90.3985,12.38,21.03,34.79,21.2,0.534
EST_005,02/01/2023 00:00,14.0861,-90.3985,28.27,32.83,38.2,17.0,0.745
EST_005,02/01/2023 01:00,14.0861,-90.3985,22.98,28.56,52.62,13.54,0.506
EST_005,02/01/2023 02:00,14.0861,-90.3985,22.47,49.46,54.29,13.42,0.54
EST_005,02/01/2023 03:00,14.0861,-90.3985,25.27,32.82,36.06,23.96,0.462
EST_005,02/01/2023 04:00,14.0861,-90.3985,25.9,57.42,46.52,27.97,0.579
EST_005,02/01/2023 05:00,14.0861,-90.3985,29.68,54.08,51.25,21.48,
EST_005,02/01/2023 06:00,14.0861,-90.3985,28.24,,67.39,29.28,0.853
EST_005,02/01/2023 07:00,14.0861,-90.3985,37.98,66.3,63.06,29.2,0.943
EST_005,02/01/2023 08:00,14.0861,-90.3985,32.49,62.67,51.11,35.59,0.983
EST_005,02/01/2023 09:00,14.0861,-90.3985,32.67,61.34,55.59,37.99,1.093
EST_005,02/01/2023 10:00,14.0861,-90.3985,30.33,54.28,39.42,23.6,0.96
EST_005,02/01/2023 11:00,14.0861,-90.3985,38.6,60.95,65.67,40.89,1.139
EST_005,02/01/2023 12:00,14.0861,-90.3985,46.47,,45.74,37.26,1.101
EST_005,02/01/2023 13:00,14.0861,-90.3985,37.51,52.97,42.69,33.07,1.102
EST_005,02/01/2023 14:00,14.0861,-90.3985,31.9,64.88,43.77,32.41,1.024
EST_005,02/01/2023 15:00,14.0861,-90.3985,38.64,71.12,36.02,33.82,
EST_005,02/01/2023 16:00,14.0861,-90.3985,31.89,61.11,,29.48,0.828
EST_005,02/01/2023 17:00,14.0861,-90.3985,40.48,51.92,18.83,25.39,0.91
EST_005,02/01/2023 18:00,14.0861,-90.3985,35.52,54.94,,24.46,0.85
EST_005,02/01/2023 19:00,14.0861,-90.3985,21.21,34.13,20.95,20.73,0.709
EST_005,02/01/2023 20:00,14.0861,-90.3985,24.29,49.11,15.19,30.73,0.649
EST_005,02/01/2023 21:00,14.0861,-90.3985,19.31,27.22,45.52,22.62,0.516
EST_005,02/01/2023 22:00,14.0861,-90.3985,15.7,48.65,20.64,32.34,0.59
EST_005,02/01/2023 23:00,14.0861,-90.3985,,34.31,17.48,22.13,0.516
EST_005,03/01/2023 00:00,14.0861,-90.3985,24.26,35.55,,22.94,0.463
EST_005,03/01/2023 01:00,14.0861,-90.3985,20.11,34.7,37.86,14.96,0.597
EST_005,03/01/2023 02:00,14.0861,-90.3985,18.94,26.48,54.35,19.98,0.605
EST_005,03/01/2023 03:00,14.0861,-90.3985,12.08,12.27,72.31,22.71,0.434
EST_005,03/01/2023 04:00,14.0861,-90.3985,21.86,47.43,43.57,20.81,0.655
EST_005,03/01/2023 05:00,14.0861,-90.3985,30.36,58.76,58.91,23.61,0.627
EST_005,03/01/2023 06:00,14.0861,-90.3985,23.48,46.4,74.83,30.1,0.814
EST_005,03/01/2023 07:00,14.0861,-90.3985,39.2,80.77,66.14,32.27,0.562
EST_005,03/01/2023 08:00,14.0861,-90.3985,,62.0,55.52,25.32,0.97
EST_005,03/01/2023 09:00,14.0861,-90.3985,38.24,60.3,78.04,35.08,1.083
EST_005,03/01/2023 10:00,14.0861,-90.3985,36.87,72.04,49.05,37.69,1.049
EST_005,03/01/2023 11:00,14.0861,-90.3985,33.99,,49.15,32.78,0.973
EST_005,03/01/2023 12:00,14.0861,-90.3985,42.42,72.53,56.49,32.54,1.296
EST_005,03/01/2023 13:00,14.0861,-90.3985,36.89,,44.63,37.93,1.205
EST_005,03/01/2023 14:00,14.0861,-90.3985,34.72,61.31,43.22,22.06,1.007
EST_005,03/01/2023 15:00,14.0861,-90.3985,25.42,31.42,16.86,33.67,0.986
EST_005,03/01/2023 16:00,14.0861,-90.3985,41.74,67.4,,40.17,0.752
EST_005,03/01/2023 17:00,14.0861,-90.3985,32.85,58.95,22.38,17.09,0.925
EST_005,03/01/2023 18:00,14.0861,-90.3985,35.77,59.5,12.54,32.11,0.663
EST_005,03/01/2023 19:00,14.0861,-90.3985,30.75,64.37,22.9,28.65,0.789
EST_005,03/01/2023 20:00,14.0861,-90.3985,30.78,65.78,24.58,16.81,0.753
EST_005,03/01/2023 21:00,14.0861,-90.3985,20.36,27.68,44.54,24.95,0.581
EST_005,03/01/2023 22:00,14.0861,-90.3985,14.73,26.99,33.81,26.08,0.434
EST_005,03/01/2023 23:00,14.0861,-90.3985,24.41,56.6,27.02,14.39,0.635
EST_005,04/01/2023 00:00,14.0861,-90.3985,20.91,36.56,29.89,16.46,0.5
EST_005,04/01/2023 01:00,14.0861,-90.3985,18.27,29.63,44.7,20.4,0.52
EST_005,04/01/2023 02:00,14.0861,-90.3985,25.32,52.46,36.54,25.96,0.447
EST_005,04/01/2023 03:00,14.0861,-90.3985,24.74,42.34,46.99,19.64,0.607
EST_005,04/01/2023 04:00,14.0861,-90.3985,28.47,61.41,54.88,23.79,0.63
EST_005,04/01/2023 05:00,14.0861,-90.3985,22.58,35.88,55.1,22.6,0.59
EST_005,04/01/2023 06:00,14.0861,-90.3985,35.17,,67.27,28.12,0.934
EST_005,04/01/2023 07:00,14.0861,-90.3985,,65.45,51.94,35.3,1.054
EST_005,04/01/2023 08:00,14.0861,-90.3985,40.71,74.08,32.62,32.53,1.052
EST_005,04/01/2023 09:00,14.0861,-90.3985,42.2,76.83,37.28,31.87,1.099
EST_005,04/01/2023 10:00,14.0861,-90.3985,42.39,61.02,49.82,34.76,1.236
EST_005,04/01/2023 11:00,14.0861,-90.3985,39.4,68.09,39.31,31.72,0.985
EST_005,04/01/2023 12:00,14.0861,-90.3985,43.85,85.84,27.63,31.03,0.994
EST_005,04/01/2023 13:00,14.0861,-90.3985,45.52,75.66,54.41,41.74,1.048
EST_005,04/01/2023 14:00,14.0861,-90.3985,42.0,81.21,38.29,43.12,1.09
EST_005,04/01/2023 15:00,14.0861,-90.3985,38.4,71.26,25.27,24.7,0.983
EST_005,04/01/2023 16:00,14.0861,-90.3985,38.87,68.38,25.01,34.91,0.848
EST_005,04/01/2023 17:00,14.0861,-90.3985,30.28,65.36,18.03,34.37,0.878
EST_005,04/01/2023 18:00,14.0861,-90.3985,37.89,65.49,7.46,21.94,0.791
EST_005,04/01/2023 19:00,14.0861,-90.3985,19.33,32.63,30.99,23.57,0.806
EST_005,04/01/2023 20:00,14.0861,-90.3985,25.5,44.21,31.19,21.11,0.654
EST_005,04/01/2023 21:00,14.0861,-90.3985,21.23,,6.08,31.85,0.397
EST_005,04/01/2023 22:00,14.0861,-90.3985,18.47,39.39,32.26,29.33,0.579
EST_005,04/01/2023 23:00,14.0861,-90.3985,22.21,28.19,38.19,15.67,0.668
EST_005,05/01/2023 00:00,14.0861,-90.3985,14.72,33.43,36.78,12.7,0.503
EST_005,05/01/2023 01:00,14.0861,-90.3985,31.45,57.15,66.15,24.14,0.609
EST_005,05/01/2023 02:00,14.0861,-90.3985,14.93,31.31,69.89,23.79,0.49
EST_005,05/01/2023 03:00,14.0861,-90.3985,18.53,52.48,50.37,28.56,0.644
EST_005,05/01/2023 04:00,14.0861,-90.3985,20.13,32.14,55.09,18.7,0.576
EST_005,05/01/2023 05:00,14.0861,-90.3985,28.77,41.98,55.92,29.55,0.698
EST_005,05/01/2023 06:00,14.0861,-90.3985,35.44,65.34,53.89,24.34,0.776
EST_005,05/01/2023 07:00,14.0861,-90.3985,35.59,66.87,50.11,33.19,0.925
EST_005,05/01/2023 08:00,14.0861,-90.3985,42.73,83.89,62.39,31.81,0.868
EST_005,05/01/2023 09:00,14.0861,-90.3985,33.31,,73.76,43.16,0.866
EST_005,05/01/2023 10:00,14.0861,-90.3985,42.33,69.56,65.5,37.17,1.107
EST_005,05/01/2023 11:00,14.0861,-90.3985,38.52,57.08,53.07,34.16,1.133
EST_005,05/01/2023 12:00,14.0861,-90.3985,41.53,63.81,15.93,36.69,1.111
EST_005,05/01/2023 13:00,14.0861,-90.3985,45.59,78.74,16.18,35.22,1.183
EST_005,05/01/2023 14:00,14.0861,-90.3985,30.59,54.13,40.64,29.16,1.04
EST_005,05/01/2023 15:00,14.0861,-90.3985,47.42,101.88,42.05,43.28,1.04
EST_005,05/01/2023 16:00,14.0861,-90.3985,34.68,48.87,28.22,39.99,0.915
EST_005,05/01/2023 17:00,14.0861,-90.3985,24.96,47.61,17.63,29.19,0.852
EST_005,05/01/2023 18:00,14.0861,-90.3985,26.94,42.69,33.52,31.5,0.834
EST_005,05/01/2023 19:00,14.0861,-90.3985,28.34,52.79,28.22,36.19,0.949
EST_005,05/01/2023 20:00,14.0861,-90.3985,21.95,35.08,34.05,30.18,0.724
EST_005,05/01/2023 21:00,14.0861,-90.3985,13.11,31.88,7.29,20.81,0.643
EST_005,05/01/2023 22:00,14.0861,-90.3985,22.25,48.28,33.43,20.63,
EST_005,05/01/2023 23:00,14.0861,-90.3985,17.16,29.98,52.57,11.68,0.275
EST_005,06/01/2023 00:00,14.0861,-90.3985,23.69,54.15,45.27,23.87,0.532
EST_005,06/01/2023 01:00,14.0861,-90.3985,15.43,,54.66,26.49,0.601
EST_005,06/01/2023 02:00,14.0861,-90.3985,33.08,70.69,50.36,27.32,0.549
EST_005,06/01/2023 03:00,14.0861,-90.3985,25.94,46.34,55.2,25.85,0.584
EST_005,06/01/2023 04:00,14.0861,-90.3985,26.43,55.18,71.35,25.76,0.556
EST_005,06/01/2023 05:00,14.0861,-90.3985,30.98,49.61,52.62,20.94,0.679
EST_005,06/01/2023 06:00,14.0861,-90.3985,21.34,31.46,52.32,29.6,0.717
EST_005,06/01/2023 07:00,14.0861,-90.3985,30.56,72.44,54.54,26.91,0.978
EST_005,06/01/2023 08:00,14.0861,-90.3985,44.37,71.19,57.55,34.63,1.1
EST_005,06/01/2023 09:00,14.0861,-90.3985,35.93,61.19,38.04,29.84,1.206
EST_005,06/01/2023 10:00,14.0861,-90.3985,38.81,54.68,57.31,37.52,0.975
EST_005,06/01/2023 11:00,14.0861,-90.3985,37.8,61.27,43.53,42.34,1.023
EST_005,06/01/2023 12:00,14.0861,-90.3985,47.8,78.08,48.54,37.89,1.025
EST_005,06/01/2023 13:00,14.0861,-90.3985,38.91,,13.63,37.37,0.988
EST_005,06/01/2023 14:00,14.0861,-90.3985,32.88,61.58,38.58,39.49,0.96
EST_005,06/01/2023 15:00,14.0861,-90.3985,50.45,95.14,,42.51,0.961
EST_005,06/01/2023 16:00,14.0861,-90.3985,28.61,43.45,27.06,31.46,1.037
EST_005,06/01/2023 17:00,14.0861,-90.3985,32.59,52.35,20.98,32.68,0.806
EST_005,06/01/2023 18:00,14.0861,-90.3985,26.29,55.98,28.65,35.56,0.905
EST_005,06/01/2023 19:00,14.0861,-90.3985,24.4,57.56,33.4,29.28,0.859
EST_005,06/01/2023 20:00,14.0861,-90.3985,20.2,46.41,,13.99,0.679
EST_005,06/01/2023 21:00,14.0861,-90.3985,20.73,24.15,31.83,18.77,0.711
EST_005,06/01/2023 22:00,14.0861,-90.3985,26.77,57.7,46.57,24.83,0.404
EST_005,06/01/2023 23:00,14.0861,-90.3985,11.34,35.25,42.44,18.27,0.454
EST_005,07/01/2023 00:00,14.0861,-90.3985,26.82,34.71,32.0,27.2,0.519
EST_005,07/01/2023 01:00,14.0861,-90.3985,26.3,56.0,57.84,29.56,0.533
EST_005,07/01/2023 02:00,14.0861,-90.3985,24.41,45.74,,18.12,0.683
EST_005,07/01/2023 03:00,14.0861,-90.3985,24.09,40.74,54.47,17.18,0.488
EST_005,07/01/2023 04:00,14.0861,-90.3985,26.91,49.29,58.39,22.19,
EST_005,07/01/2023 05:00,14.0861,-90.3985,35.06,66.66,69.01,23.83,0.714
EST_005,07/01/2023 06:00,14.0861,-90.3985,21.81,,77.49,35.68,0.748
EST_005,07/01/2023 07:00,14.0861,-90.3985,36.77,75.03,59.56,24.89,0.773
EST_005,07/01/2023 08:00,14.0861,-90.3985,31.81,45.21,74.63,35.71,0.902
